"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000047249.18" 0.149030247680138 6.18265869673904 3.95079273351515 8.29643038400282e-05 0.00163838735965519 0.876907256446854 "ENSG00000047249.18" "ATP6V1H"
"ENSG00000239887.6" -0.346432547425972 4.64280657544074 -3.94983125164034 8.32934610763216e-05 0.00164310354669863 1.01592581397775 "ENSG00000239887.6" "C1orf226"
"ENSG00000178878.13" -0.252100534074554 4.74652606006648 -3.94941902739538 8.34349616341056e-05 0.00164411168169135 0.97122080950621 "ENSG00000178878.13" "APOLD1"
"ENSG00000109472.14" -0.289678728520197 6.34362596651667 -3.94842785039408 8.37761258577539e-05 0.00164904781071518 0.899188163651567 "ENSG00000109472.14" "CPE"
"ENSG00000152784.16" -0.276410696299143 0.191315124731515 -3.94628090809984 8.45196379439387e-05 0.00166188451343174 1.2288559439843 "ENSG00000152784.16" "PRDM8"
"ENSG00000138660.12" 0.144600288131691 5.24185077502478 3.94579095608223 8.46901871819984e-05 0.00166304213700642 0.92308362097966 "ENSG00000138660.12" "AP1AR"
"ENSG00000196569.13" -0.385090494898219 4.31581413333079 -3.94558669742627 8.47613844845475e-05 0.00166304213700642 1.06466283380048 "ENSG00000196569.13" "LAMA2"
"ENSG00000145287.11" -0.386333151748106 0.397975119793173 -3.94271207448402 8.57694026515874e-05 0.0016810063528309 1.19843121900529 "ENSG00000145287.11" "PLAC8"
"ENSG00000170390.16" -0.225628938580017 2.40125429596184 -3.94035075225488 8.66059012663955e-05 0.00169557387753843 1.08028777932851 "ENSG00000170390.16" "DCLK2"
"ENSG00000165617.15" -0.31669938651869 3.51557663118255 -3.93837450647853 8.73119141070991e-05 0.00170755816535475 1.07242086467299 "ENSG00000165617.15" "DACT1"
"ENSG00000277215.2" -0.361149642284966 -1.81957311972498 -3.93805232030565 8.74275299331647e-05 0.00170798272226037 1.21252534289104 "ENSG00000277215.2" "SPANXA2-OT1"
"ENSG00000134690.11" -0.168147183188113 4.20723922503538 -3.93732288191845 8.76898227682248e-05 0.00171126877307776 0.864376695231059 "ENSG00000134690.11" "CDCA8"
"ENSG00000158220.14" -0.281862767182285 0.177238014631599 -3.9354473299984 8.83676595753382e-05 0.00172221422579911 1.12538433224408 "ENSG00000158220.14" "ESYT3"
"ENSG00000134824.14" -0.43909489957292 6.35069976252656 -3.93523532276575 8.8444591452544e-05 0.00172221422579911 0.806192448427844 "ENSG00000134824.14" "FADS2"
"ENSG00000272841.1" -0.279967352676138 2.17887805120827 -3.9349870471035 8.85347647417072e-05 0.00172221422579911 1.15455484835034 "ENSG00000272841.1" "MAP3K4-AS1"
"ENSG00000130363.12" 0.154029237709331 4.52828010234159 3.934311835041 8.87804407026344e-05 0.00172514813621743 0.94726246435649 "ENSG00000130363.12" "RSPH3"
"ENSG00000166707.12" -0.26679347164765 -0.903862735313208 -3.93355466841965 8.90567028916207e-05 0.00172842458654761 1.18499186933492 "ENSG00000166707.12" "ZCCHC18"
"ENSG00000122966.17" -0.176827978357725 4.35967995504655 -3.93332922159186 8.91391171201704e-05 0.00172842458654761 0.876575568033284 "ENSG00000122966.17" "CIT"
"ENSG00000280411.1" -0.662910056482396 1.15142105573312 -3.93288880204092 8.93003248551134e-05 0.00172876735399277 1.11475112466263 "ENSG00000280411.1" "IGHV1-69D"
"ENSG00000149554.13" -0.159814482821776 3.80989770244066 -3.93276171444217 8.93468942573788e-05 0.00172876735399277 0.882817266713885 "ENSG00000149554.13" "CHEK1"
"ENSG00000155636.15" 0.0674228015311682 3.65909246374301 3.93210222867445 8.95889223780855e-05 0.00173160820426421 0.998660753187699 "ENSG00000155636.15" "RBM45"
"ENSG00000121858.11" 0.301396951094883 7.26218294228369 3.93049011187559 9.01831752050502e-05 0.00174124372678286 0.786457623840956 "ENSG00000121858.11" "TNFSF10"
"ENSG00000270127.2" -0.335514465909209 0.617679584957759 -3.92899917423446 9.07360764361922e-05 0.00175006124943952 1.16126617613386 "ENSG00000270127.2" "AC027020.2"
"ENSG00000168916.15" -0.31781844206563 3.42280747222359 -3.92812545386321 9.10615764648187e-05 0.00175447876349801 0.993721114418344 "ENSG00000168916.15" "ZNF608"
"ENSG00000123178.15" 0.13373832736003 3.63220630417009 3.92632411815652 9.17361438696869e-05 0.00176560527481679 0.983217165802003 "ENSG00000123178.15" "SPRYD7"
"ENSG00000197083.11" -0.316961232371586 -0.348528596537507 -3.92481211287914 9.23060081531108e-05 0.00177469521806425 1.15936858108557 "ENSG00000197083.11" "ZNF300P1"
"ENSG00000205426.10" -0.613437436724066 2.06640344118295 -3.92445685185144 9.24403884733792e-05 0.00177540209667774 0.893399309302601 "ENSG00000205426.10" "KRT81"
"ENSG00000170624.13" -0.364677657557061 3.82426120451486 -3.92288481006538 9.30372497753912e-05 0.00178498048408736 1.01220010983591 "ENSG00000170624.13" "SGCD"
"ENSG00000286699.1" 0.177215413336279 0.279341935770183 3.9209478469571 9.37776741038538e-05 0.00179729013340452 1.13753875752604 "ENSG00000286699.1" "AC084198.2"
"ENSG00000049192.15" -0.27651910921464 1.59686159895019 -3.91909241640722 9.44921546366395e-05 0.00180830115427177 1.10569793302887 "ENSG00000049192.15" "ADAMTS6"
"ENSG00000133392.18" -0.404268621102521 4.8927053727264 -3.91894007797038 9.45510445190483e-05 0.00180830115427177 0.913073482583163 "ENSG00000133392.18" "MYH11"
"ENSG00000106823.12" -0.310455142710982 4.08724264125472 -3.91679853329407 9.53825893085428e-05 0.00182228837641153 0.960268809609687 "ENSG00000106823.12" "ECM2"
"ENSG00000285928.1" -0.199871195224325 -0.89672102829988 -3.91613293890226 9.56424397778145e-05 0.00182533546136295 1.12710501229858 "ENSG00000285928.1" "AC103591.4"
"ENSG00000138639.18" -0.221948130090906 2.60951587613047 -3.9101498621815 9.80084965533648e-05 0.00186671007819864 1.01710633587568 "ENSG00000138639.18" "ARHGAP24"
"ENSG00000163873.10" -0.681091976878702 2.91373059748431 -3.91013205224118 9.8015621546058e-05 0.00186671007819864 1.08113031792263 "ENSG00000163873.10" "GRIK3"
"ENSG00000092853.14" -0.190904291754682 3.19229340570303 -3.90881746770624 9.85428845758232e-05 0.00187365550871649 0.85460744815674 "ENSG00000092853.14" "CLSPN"
"ENSG00000163956.13" 0.159605929691648 6.75701624020283 3.908709424544 9.85863383462546e-05 0.00187365550871649 0.70369984700579 "ENSG00000163956.13" "LRPAP1"
"ENSG00000169218.14" -0.513723168916902 -0.384972998239954 -3.90767039551382 9.90051501741798e-05 0.00187965101395405 1.0947403418926 "ENSG00000169218.14" "RSPO1"
"ENSG00000149257.16" -0.200609636264453 7.91952458172654 -3.90658804269593 9.94432132810674e-05 0.00188478927381864 0.709756560172483 "ENSG00000149257.16" "SERPINH1"
"ENSG00000072952.19" -0.239440419691223 3.96915923251589 -3.90648984048574 9.94830494208213e-05 0.00188478927381864 0.907570130905934 "ENSG00000072952.19" "IRAG1"
"ENSG00000198885.10" -0.268893207108136 0.668989042724891 -3.90608082119331 9.96491321441903e-05 0.00188597129598182 1.05382480433229 "ENSG00000198885.10" "ITPRIPL1"
"ENSG00000139737.22" -0.429360750952095 0.678898889998733 -3.90498630329388 0.000100094852407381 0.00189192943133044 1.03330111726433 "ENSG00000139737.22" "SLAIN1"
"ENSG00000147036.12" -0.266392715579565 -1.36092921948122 -3.90479736582339 0.000100171983855906 0.00189192943133044 1.07714531394466 "ENSG00000147036.12" "LANCL3"
"ENSG00000258890.7" -0.145577427295827 4.94662696852015 -3.90312310212731 0.000100857941066712 0.00190290895448273 0.748047495604459 "ENSG00000258890.7" "CEP95"
"ENSG00000137502.10" 0.323871436419121 5.68114509852143 3.90098184996528 0.000101741698387692 0.00191757730760689 0.810794361014141 "ENSG00000137502.10" "RAB30"
"ENSG00000105894.12" -0.432825664809763 3.38087458172062 -3.90072968508045 0.000101846254626581 0.00191757730760689 0.917125147716471 "ENSG00000105894.12" "PTN"
"ENSG00000116106.12" -0.277111921627194 3.07122142493325 -3.89966127537813 0.00010229038184224 0.00192394774037917 0.891877186577889 "ENSG00000116106.12" "EPHA4"
"ENSG00000131435.13" -0.293793656913143 3.78833426166508 -3.89840656471209 0.000102814289638563 0.00193180402887002 0.847026645192438 "ENSG00000131435.13" "PDLIM4"
"ENSG00000240864.3" -0.656849848281792 1.21399284855042 -3.89608127963358 0.000103791930613064 0.00194816061299319 0.996293279340211 "ENSG00000240864.3" "IGKV1-16"
"ENSG00000142871.18" -0.293409184039976 7.10292654179621 -3.8949268308109 0.000104280563586517 0.00195531432011503 0.649438784691038 "ENSG00000142871.18" "CCN1"
"ENSG00000144935.15" -0.228872570240868 1.99822731601058 -3.89363066429585 0.000104831770573116 0.00196362537918005 0.97979201499817 "ENSG00000144935.15" "TRPC1"
"ENSG00000175348.11" 0.113435697838805 6.17960313249935 3.8925425678052 0.000105296618560363 0.00197030339339082 0.665556341334487 "ENSG00000175348.11" "TMEM9B"
"ENSG00000155659.15" 0.281280741752366 3.64801265730093 3.89221656588135 0.000105436269311299 0.00197088886560525 0.81017505282156 "ENSG00000155659.15" "VSIG4"
"ENSG00000139211.7" -0.408999156941984 4.83395932952354 -3.89186813763682 0.000105585720405291 0.00197165614243474 0.819419536013344 "ENSG00000139211.7" "AMIGO2"
"ENSG00000134779.15" -0.125259581381155 6.08081331593091 -3.89137945611334 0.000105795667548618 0.00197355036038387 0.639664171122674 "ENSG00000134779.15" "TPGS2"
"ENSG00000198554.12" -0.151954901628981 4.00510290151552 -3.89052380257226 0.000106164223434137 0.00197659657280207 0.75433437704007 "ENSG00000198554.12" "WDHD1"
"ENSG00000130558.20" -0.452784023888772 3.79131376753354 -3.89049577352409 0.000106176316891776 0.00197659657280207 0.917729734255483 "ENSG00000130558.20" "OLFM1"
"ENSG00000115935.18" -0.217979502241437 5.79145857551858 -3.88932963746749 0.000106680615083201 0.00198395401547368 0.650205677507463 "ENSG00000115935.18" "WIPF1"
"ENSG00000213949.10" -0.197611442849779 5.65089532063526 -3.8890318197959 0.00010680976936066 0.00198399526704997 0.672643720127648 "ENSG00000213949.10" "ITGA1"
"ENSG00000186469.8" -0.214798406492653 3.69773774962818 -3.88870912225763 0.000106949880036069 0.00198399526704997 0.818190419847032 "ENSG00000186469.8" "GNG2"
"ENSG00000187672.14" -0.360995890127996 -1.58259960380146 -3.88845411645568 0.000107060722748225 0.00198399526704997 1.0250407410624 "ENSG00000187672.14" "ERC2"
"ENSG00000161714.12" -0.248891911574893 4.66196651234397 -3.88831976670277 0.000107119163857657 0.00198399526704997 0.750606335699241 "ENSG00000161714.12" "PLCD3"
"ENSG00000169432.18" -0.310768932877465 -0.667897756996089 -3.88770180185255 0.000107388362222528 0.00198509563916553 1.02219183285537 "ENSG00000169432.18" "SCN9A"
"ENSG00000168487.20" -0.216204778412326 5.14448369229473 -3.88768231598634 0.000107396861058879 0.00198509563916553 0.667686025664056 "ENSG00000168487.20" "BMP1"
"ENSG00000115504.15" -0.123504743337527 4.90301264857902 -3.88728050052533 0.000107572256172461 0.00198631897996418 0.666973770720656 "ENSG00000115504.15" "EHBP1"
"ENSG00000112584.14" 0.119159587970333 5.63868781612867 3.88308205051977 0.000109421168071717 0.00201707510876849 0.650981918440002 "ENSG00000112584.14" "FAM120B"
"ENSG00000228649.9" -0.281090345588964 -0.0616433920567319 -3.88299525493345 0.000109459705979464 0.00201707510876849 0.948799686457021 "ENSG00000228649.9" "SNHG26"
"ENSG00000170836.12" -0.173530824203529 4.36876651408047 -3.88268454592149 0.000109597768311713 0.00201757511139012 0.734447593911341 "ENSG00000170836.12" "PPM1D"
"ENSG00000288596.2" 0.1703573884624 1.67708750203481 3.88186317069648 0.000109963535916709 0.00202226166961892 0.942603441681748 "ENSG00000288596.2" "C8orf44"
"ENSG00000124813.23" -0.284148391049677 4.12006306218852 -3.88115610572079 0.00011027932324853 0.00202553704509422 0.767704246816178 "ENSG00000124813.23" "RUNX2"
"ENSG00000189369.9" -0.293472021047885 2.53828074370388 -3.88096600220951 0.000110364372756123 0.00202553704509422 0.877908326821995 "ENSG00000189369.9" "GSPT2"
"ENSG00000155906.19" 0.264463292946398 5.19632514985813 3.8798930865376 0.000110845542333228 0.00203231726205318 0.705582665912692 "ENSG00000155906.19" "RMND1"
"ENSG00000103852.13" -0.172231074574204 3.6138601643573 -3.87652472026478 0.000112369060099421 0.00205817569495293 0.750580805333265 "ENSG00000103852.13" "TTC23"
"ENSG00000270194.1" 0.174960377160745 1.04041250053813 3.87386388725897 0.000113586520987667 0.00207838193533569 0.945201798137268 "ENSG00000270194.1" "AC097359.2"
"ENSG00000163659.13" -0.198022031777197 5.17378675372207 -3.87340480320277 0.000113797830507656 0.00208015571987261 0.665276919855197 "ENSG00000163659.13" "TIPARP"
"ENSG00000090661.12" 0.244763645523173 6.15946394136181 3.87039910687783 0.000115190507862327 0.00210177114074419 0.620578089717174 "ENSG00000090661.12" "CERS4"
"ENSG00000249669.10" -0.33282199222137 2.42434342969446 -3.87031575327292 0.000115229357857926 0.00210177114074419 0.889434445956585 "ENSG00000249669.10" "CARMN"
"ENSG00000165124.18" -0.369749863037122 4.06425371772442 -3.87010636238856 0.000115327006733159 0.00210177114074419 0.806045434904972 "ENSG00000165124.18" "SVEP1"
"ENSG00000238142.2" -0.329199095426603 -1.29612248199438 -3.86957598327476 0.000115574697411844 0.0021038239055962 0.960362347253521 "ENSG00000238142.2" "BX284668.5"
"ENSG00000171476.22" -0.285362166830801 3.23382463510375 -3.86937008917525 0.000115670986672322 0.0021038239055962 0.82835121044684 "ENSG00000171476.22" "HOPX"
"ENSG00000114270.17" -0.365160985686132 3.76109397115162 -3.86896184512783 0.00011586213180512 0.00210519525801352 0.76114427883558 "ENSG00000114270.17" "COL7A1"
"ENSG00000140525.19" -0.175056774906136 5.13858220072292 -3.86736845788632 0.000116611034337571 0.00211668811629915 0.58184427873528 "ENSG00000140525.19" "FANCI"
"ENSG00000135069.14" -0.285624988358142 2.14223717371915 -3.86514782598883 0.000117662373927068 0.00213278038576249 0.645014136607441 "ENSG00000135069.14" "PSAT1"
"ENSG00000111424.12" -0.174040934144916 5.54767938299981 -3.86500120603909 0.000117732103986449 0.00213278038576249 0.569708941575159 "ENSG00000111424.12" "VDR"
"ENSG00000261327.5" -0.375952676852453 -0.0366199804221416 -3.86304125617555 0.000118667979502728 0.00214622975556607 0.92595243557054 "ENSG00000261327.5" "AC134312.5"
"ENSG00000178947.9" -0.342929088930552 0.989685169104077 -3.86295249077199 0.000118710530795001 0.00214622975556607 0.896046669289134 "ENSG00000178947.9" "SMIM10L2A"
"ENSG00000160539.6" -0.249977961935656 0.813670171444049 -3.86210787438463 0.00011911613422974 0.00215142427941461 0.910319450827381 "ENSG00000160539.6" "PLPP7"
"ENSG00000148468.17" -0.193028770892466 3.95565881402267 -3.85840321936052 0.0001209106984214 0.00218011178686215 0.561764762760629 "ENSG00000148468.17" "FAM171A1"
"ENSG00000188042.8" -0.219478318710559 5.47796711684918 -3.85833459003147 0.000120944182589834 0.00218011178686215 0.524162396505157 "ENSG00000188042.8" "ARL4C"
"ENSG00000211592.8" -0.648744969480934 9.06083133601588 -3.85690645207131 0.000121642959261265 0.00219053677529098 0.55672352821641 "ENSG00000211592.8" "IGKC"
"ENSG00000166405.15" -0.541136410885993 0.469576245170394 -3.85658340134493 0.000121801553201078 0.00219122319448191 0.886941888573334 "ENSG00000166405.15" "RIC3"
"ENSG00000102100.16" 0.122381241506905 5.82084604306371 3.85456239470846 0.000122798156785421 0.00220696924467712 0.512566927182962 "ENSG00000102100.16" "SLC35A2"
"ENSG00000114395.11" 0.175702214922977 4.24268250225888 3.85346802321993 0.000123341023741668 0.00221385387871355 0.699487509264787 "ENSG00000114395.11" "CYB561D2"
"ENSG00000014914.21" -0.224495037496631 3.95742419285993 -3.8531484861521 0.000123499958094009 0.00221385387871355 0.648295908784785 "ENSG00000014914.21" "MTMR11"
"ENSG00000163507.14" -0.179881637890928 3.28633379188008 -3.85280110716483 0.000123672960048301 0.00221385387871355 0.649078317857026 "ENSG00000163507.14" "CIP2A"
"ENSG00000232000.3" -0.24225486109163 -0.224908735323074 -3.85272005158498 0.000123713360316869 0.00221385387871355 0.879799573777753 "ENSG00000232000.3" "CLCN3P1"
"ENSG00000132141.14" 0.201573739126638 1.84288277939589 3.85256670153987 0.000123789828164267 0.00221385387871355 0.846943448683695 "ENSG00000132141.14" "CCT6B"
"ENSG00000112902.12" -0.300506234621524 4.83992182649687 -3.847786435805 0.00012619599851336 0.00225466878286934 0.637127902323146 "ENSG00000112902.12" "SEMA5A"
"ENSG00000172935.9" -0.306893206408695 1.21366201268181 -3.84739811871223 0.000126393386353164 0.00225597930421133 0.85149759672547 "ENSG00000172935.9" "MRGPRF"
"ENSG00000117632.23" -0.187452082613163 7.38374491643425 -3.84709789012993 0.000126546197094482 0.00225649238505338 0.484101934507692 "ENSG00000117632.23" "STMN1"
"ENSG00000132000.13" -0.323208087252785 3.06682256925437 -3.84515726423717 0.000127538153720867 0.00227195292837917 0.738150250397439 "ENSG00000132000.13" "PODNL1"
"ENSG00000186684.14" -0.386558435936515 -1.33324034712488 -3.84295005878163 0.000128675292274682 0.00228996694314277 0.833556713732413 "ENSG00000186684.14" "CYP27C1"
"ENSG00000107443.16" -0.148566368429577 3.39844730299602 -3.84254943521872 0.00012888271434047 0.00229141623501903 0.622241217413932 "ENSG00000107443.16" "CCNJ"
"ENSG00000103034.14" -0.267090678654035 2.56105821621101 -3.84147746101838 0.000129439279767076 0.00229906408242537 0.693802038396389 "ENSG00000103034.14" "NDRG4"
"ENSG00000130038.10" -0.316077864159537 3.32062720500406 -3.84115076091098 0.000129609351834152 0.00229983891820445 0.754388612692494 "ENSG00000130038.10" "CRACR2A"
"ENSG00000253210.2" 0.248175280438477 1.19666596662083 3.84041547993998 0.000129992892795363 0.00230439642705854 0.810053410364082 "ENSG00000253210.2" "AC040970.1"
"ENSG00000152518.8" -0.236758571414819 6.43342158106588 -3.83894786386376 0.000130761642788599 0.0023157670487235 0.441919169843912 "ENSG00000152518.8" "ZFP36L2"
"ENSG00000008441.18" 0.248124144177491 6.86139463353861 3.83667893207424 0.000131958577096778 0.00233469124536596 0.433023122264117 "ENSG00000008441.18" "NFIX"
"ENSG00000107249.23" -0.308757237085759 2.75206637155457 -3.8349409743834 0.000132882389819516 0.0023487511234571 0.709041062530247 "ENSG00000107249.23" "GLIS3"
"ENSG00000137727.12" -0.291973241250144 0.916647415616294 -3.83412219658151 0.000133319723298601 0.00235232798424116 0.812364658277834 "ENSG00000137727.12" "ARHGAP20"
"ENSG00000122877.16" -0.308008171362242 3.82313483089982 -3.83407790095767 0.000133343421583057 0.00235232798424116 0.601710223695045 "ENSG00000122877.16" "EGR2"
"ENSG00000171033.13" -0.430223544532393 1.6686923271435 -3.83279707588797 0.000134030388160407 0.00236215571692005 0.767891047455211 "ENSG00000171033.13" "PKIA"
"ENSG00000181938.14" -0.132293994892068 2.92603005874047 -3.82991788332351 0.000135586843383488 0.00238705575890997 0.627638600303138 "ENSG00000181938.14" "GINS3"
"ENSG00000095752.7" -0.283665952149998 -0.311516440513557 -3.82969926230284 0.000135705721064048 0.00238705575890997 0.803432149305905 "ENSG00000095752.7" "IL11"
"ENSG00000117114.20" -0.243816108620385 4.78894087112834 -3.82448745601326 0.000138568983978182 0.00243342382448993 0.433451330439233 "ENSG00000117114.20" "ADGRL2"
"ENSG00000206052.11" -0.295799511922596 0.871870390760378 -3.82441468692945 0.000138609362336242 0.00243342382448993 0.778698796754791 "ENSG00000206052.11" "DOK6"
